setoran_id,santri_id,tanggal,jenis,surah,juz,jumlah_ayat,kualitas,musyrif
ST03333,S030,2025-07-29,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST03334,S030,2025-08-04,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Ridwan
ST03335,S030,2025-08-05,Murajaah,Al-Baqarah,1,18,Perlu Diulang,Ust. Ridwan
ST03336,S030,2025-08-06,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST03337,S030,2025-08-07,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ust. Ridwan
ST03338,S030,2025-08-09,Murajaah,Al-Fatihah,1,19,Lancar,Ust. Ridwan
ST03339,S030,2025-08-14,Murajaah,Al-Baqarah,1,9,Perlu Diulang,Ust. Ridwan
ST03340,S030,2025-08-16,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Ridwan
ST03341,S030,2025-08-18,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Ridwan
ST03342,S030,2025-08-20,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Ridwan
ST03343,S030,2025-08-24,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Ridwan
ST03344,S030,2025-08-26,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Ridwan
ST03345,S030,2025-09-01,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Ridwan
ST03346,S030,2025-09-02,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST03347,S030,2025-09-03,Murajaah,Al-Baqarah,1,11,Lancar,Ust. Ridwan
ST03348,S030,2025-09-04,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST03349,S030,2025-09-06,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Ridwan
ST03350,S030,2025-09-07,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST03351,S030,2025-09-09,Murajaah,Al-Fatihah,1,8,Perlu Diulang,Ust. Ridwan
ST03352,S030,2025-09-10,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Ridwan
ST03353,S030,2025-09-11,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST03354,S030,2025-09-13,Ziyadah,Al-Baqarah,1,1,Perlu Diulang,Ust. Ridwan
ST03355,S030,2025-09-14,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Ridwan
ST03356,S030,2025-09-20,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Ridwan
ST03357,S030,2025-09-21,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ust. Ridwan
ST03358,S030,2025-09-22,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST03359,S030,2025-09-25,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Ridwan
ST03360,S030,2025-09-28,Murajaah,Al-Fatihah,1,15,Perlu Diulang,Ust. Ridwan
ST03361,S030,2025-09-29,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Ridwan
ST03362,S030,2025-09-30,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Ridwan
ST03363,S030,2025-10-08,Murajaah,Al-Fatihah,1,15,Lancar,Ust. Ridwan
ST03364,S030,2025-10-12,Murajaah,Al-Baqarah,1,6,Lancar,Ust. Ridwan
ST03365,S030,2025-10-13,Murajaah,Al-Baqarah,1,11,Lancar,Ust. Ridwan
ST03366,S030,2025-10-14,Murajaah,Al-Baqarah,1,17,Kurang Lancar,Ust. Ridwan
ST03367,S030,2025-10-15,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Ridwan
ST03368,S030,2025-10-16,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST03369,S030,2025-10-18,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST03370,S030,2025-10-22,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST03371,S030,2025-10-23,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Ridwan
ST03372,S030,2025-10-26,Murajaah,Al-Baqarah,1,9,Kurang Lancar,Ust. Ridwan
ST03373,S030,2025-10-28,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Ridwan
ST03374,S030,2025-10-30,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST03375,S030,2025-11-01,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST03376,S030,2025-11-02,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST03377,S030,2025-11-03,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST03378,S030,2025-11-04,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST03379,S030,2025-11-08,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Ridwan
ST03380,S030,2025-11-09,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST03381,S030,2025-11-10,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Ridwan
ST03382,S030,2025-11-11,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Ridwan
ST03383,S030,2025-11-12,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Ridwan
ST03384,S030,2025-11-13,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ust. Ridwan
ST03385,S030,2025-11-15,Murajaah,Al-Baqarah,1,9,Kurang Lancar,Ust. Ridwan
ST03386,S030,2025-11-16,Murajaah,Al-Fatihah,1,5,Lancar,Ust. Ridwan
ST03387,S030,2025-11-17,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Ridwan
ST03388,S030,2025-11-18,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST03389,S030,2025-11-22,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ust. Ridwan
ST03390,S030,2025-11-23,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST03391,S030,2025-11-26,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Ridwan
ST03392,S030,2025-11-29,Murajaah,Al-Fatihah,1,16,Lancar,Ust. Ridwan
ST03393,S030,2025-11-30,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST03394,S030,2025-12-02,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Ridwan
ST03395,S030,2025-12-07,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Ridwan
ST03396,S030,2025-12-08,Murajaah,Al-Baqarah,1,16,Perlu Diulang,Ust. Ridwan
ST03397,S030,2025-12-10,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Ridwan
ST03398,S030,2025-12-11,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Ridwan
ST03399,S030,2025-12-14,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Ridwan
ST03400,S030,2025-12-15,Murajaah,Al-Baqarah,1,14,Kurang Lancar,Ust. Ridwan
ST03401,S030,2025-12-16,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Ridwan
ST03402,S030,2025-12-17,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Ridwan
ST03403,S031,2025-01-20,Murajaah,Al-Fatihah,1,9,Lancar,Ust. Ridwan
ST03404,S031,2025-01-21,Murajaah,Al-Fatihah,1,11,Lancar,Ust. Ridwan
ST03405,S031,2025-01-22,Ziyadah,Al-Fatihah,1,5,Kurang Lancar,Ust. Ridwan
ST03406,S031,2025-01-23,Murajaah,Al-Fatihah,1,7,Kurang Lancar,Ust. Ridwan
ST03407,S031,2025-01-25,Murajaah,Al-Fatihah,1,16,Lancar,Ust. Ridwan
ST03408,S031,2025-01-28,Murajaah,Al-Fatihah,1,18,Lancar,Ust. Ridwan
ST03409,S031,2025-02-01,Murajaah,Al-Fatihah,1,19,Lancar,Ust. Ridwan
ST03410,S031,2025-02-02,Murajaah,Al-Fatihah,1,13,Perlu Diulang,Ust. Ridwan
ST03411,S031,2025-02-03,Murajaah,Al-Fatihah,1,10,Kurang Lancar,Ust. Ridwan
ST03412,S031,2025-02-04,Murajaah,Al-Fatihah,1,14,Perlu Diulang,Ust. Ridwan
ST03413,S031,2025-02-05,Ziyadah,Al-Fatihah,1,1,Lancar,Ust. Ridwan
ST03414,S031,2025-02-06,Ziyadah,Al-Fatihah,1,1,Lancar,Ust. Ridwan
ST03415,S031,2025-02-08,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST03416,S031,2025-02-09,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Ridwan
ST03417,S031,2025-02-10,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Ridwan
ST03418,S031,2025-02-11,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Ridwan
ST03419,S031,2025-02-16,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST03420,S031,2025-02-17,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ust. Ridwan
ST03421,S031,2025-02-18,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Ridwan
ST03422,S031,2025-02-19,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST03423,S031,2025-02-20,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Ridwan
ST03424,S031,2025-02-23,Murajaah,Al-Fatihah,1,10,Kurang Lancar,Ust. Ridwan
ST03425,S031,2025-02-25,Murajaah,Al-Fatihah,1,16,Lancar,Ust. Ridwan
ST03426,S031,2025-03-02,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST03427,S031,2025-03-04,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Ridwan
ST03428,S031,2025-03-06,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST03429,S031,2025-03-08,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST03430,S031,2025-03-13,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Ridwan
ST03431,S031,2025-03-16,Murajaah,Al-Baqarah,1,14,Perlu Diulang,Ust. Ridwan
ST03432,S031,2025-03-18,Murajaah,Al-Fatihah,1,8,Lancar,Ust. Ridwan
ST03433,S031,2025-03-19,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST03434,S031,2025-03-20,Murajaah,Al-Fatihah,1,14,Lancar,Ust. Ridwan
ST03435,S031,2025-03-22,Murajaah,Al-Baqarah,1,8,Perlu Diulang,Ust. Ridwan
ST03436,S031,2025-03-23,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Ridwan
ST03437,S031,2025-03-25,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST03438,S031,2025-03-26,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST03439,S031,2025-04-01,Murajaah,Al-Fatihah,1,6,Lancar,Ust. Ridwan
ST03440,S031,2025-04-03,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ust. Ridwan
ST03441,S031,2025-04-05,Murajaah,Al-Baqarah,1,9,Kurang Lancar,Ust. Ridwan
ST03442,S031,2025-04-06,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST03443,S031,2025-04-10,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST03444,S031,2025-04-13,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST03445,S031,2025-04-14,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST03446,S031,2025-04-15,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST03447,S031,2025-04-16,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Ridwan
ST03448,S031,2025-04-21,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Ridwan
ST03449,S031,2025-04-22,Murajaah,Al-Fatihah,1,6,Lancar,Ust. Ridwan
ST03450,S031,2025-04-26,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST03451,S031,2025-04-27,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Ridwan
ST03452,S031,2025-04-29,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Ridwan
ST03453,S031,2025-05-01,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Ridwan
ST03454,S031,2025-05-07,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Ridwan
ST03455,S031,2025-05-11,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ust. Ridwan
ST03456,S031,2025-05-12,Murajaah,Al-Fatihah,1,10,Kurang Lancar,Ust. Ridwan
ST03457,S031,2025-05-13,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST03458,S031,2025-05-14,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST03459,S031,2025-05-17,Murajaah,Al-Baqarah,1,10,Kurang Lancar,Ust. Ridwan
ST03460,S031,2025-05-19,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Ridwan
ST03461,S031,2025-05-22,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST03462,S031,2025-05-24,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST03463,S031,2025-05-25,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Ridwan
ST03464,S031,2025-05-26,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ust. Ridwan
ST03465,S031,2025-05-28,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST03466,S031,2025-05-29,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Ridwan
ST03467,S031,2025-05-31,Murajaah,Al-Baqarah,1,11,Lancar,Ust. Ridwan
ST03468,S031,2025-06-01,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ust. Ridwan
ST03469,S031,2025-06-02,Murajaah,Al-Fatihah,1,14,Kurang Lancar,Ust. Ridwan
ST03470,S031,2025-06-04,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Ridwan
ST03471,S031,2025-06-05,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST03472,S031,2025-06-09,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Ridwan
ST03473,S031,2025-06-10,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Ridwan
ST03474,S031,2025-06-11,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST03475,S031,2025-06-14,Murajaah,Al-Baqarah,1,11,Lancar,Ust. Ridwan
ST03476,S031,2025-06-15,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Ridwan
ST03477,S031,2025-06-16,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST03478,S031,2025-06-17,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ust. Ridwan
ST03479,S031,2025-06-18,Murajaah,Al-Baqarah,1,12,Kurang Lancar,Ust. Ridwan
ST03480,S031,2025-06-19,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Ridwan
ST03481,S031,2025-06-21,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST03482,S031,2025-06-22,Murajaah,Al-Baqarah,1,6,Kurang Lancar,Ust. Ridwan
ST03483,S031,2025-06-25,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Ridwan
ST03484,S031,2025-06-26,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Ridwan
ST03485,S031,2025-06-30,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Ridwan
ST03486,S031,2025-07-02,Murajaah,Al-Baqarah,1,11,Perlu Diulang,Ust. Ridwan
ST03487,S031,2025-07-03,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Ridwan
ST03488,S031,2025-07-05,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Ridwan
ST03489,S031,2025-07-06,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST03490,S031,2025-07-07,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Ridwan
ST03491,S031,2025-07-09,Murajaah,Al-Baqarah,1,17,Perlu Diulang,Ust. Ridwan
ST03492,S031,2025-07-12,Ziyadah,Al-Baqarah,1,4,Perlu Diulang,Ust. Ridwan
ST03493,S031,2025-07-13,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Ridwan
ST03494,S031,2025-07-14,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Ridwan
ST03495,S031,2025-07-15,Murajaah,Al-Baqarah,1,17,Kurang Lancar,Ust. Ridwan
ST03496,S031,2025-07-17,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Ridwan
ST03497,S031,2025-07-19,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Ridwan
ST03498,S031,2025-07-21,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST03499,S031,2025-07-22,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Ridwan
ST03500,S031,2025-07-28,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Ridwan
ST03501,S031,2025-07-29,Murajaah,Al-Baqarah,1,6,Kurang Lancar,Ust. Ridwan
ST03502,S031,2025-08-03,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Ridwan
ST03503,S032,2025-06-21,Ziyadah,Al-Fatihah,1,2,Lancar,Ustzh. Maryam
ST03504,S032,2025-06-22,Ziyadah,Al-Fatihah,1,2,Kurang Lancar,Ustzh. Maryam
ST03505,S032,2025-06-24,Murajaah,Al-Fatihah,1,10,Kurang Lancar,Ustzh. Maryam
ST03506,S032,2025-06-25,Ziyadah,Al-Fatihah,1,2,Lancar,Ustzh. Maryam
ST03507,S032,2025-06-26,Murajaah,Al-Fatihah,1,12,Lancar,Ustzh. Maryam
ST03508,S032,2025-06-30,Murajaah,Al-Fatihah,1,16,Lancar,Ustzh. Maryam
ST03509,S032,2025-07-03,Murajaah,Al-Fatihah,1,13,Lancar,Ustzh. Maryam
ST03510,S032,2025-07-05,Murajaah,Al-Fatihah,1,13,Kurang Lancar,Ustzh. Maryam
ST03511,S032,2025-07-07,Murajaah,Al-Fatihah,1,16,Lancar,Ustzh. Maryam
ST03512,S032,2025-07-08,Murajaah,Al-Fatihah,1,13,Lancar,Ustzh. Maryam
ST03513,S032,2025-07-09,Murajaah,Al-Fatihah,1,17,Lancar,Ustzh. Maryam
ST03514,S032,2025-07-12,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST03515,S032,2025-07-13,Murajaah,Al-Fatihah,1,15,Lancar,Ustzh. Maryam
ST03516,S032,2025-07-15,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST03517,S032,2025-07-17,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST03518,S032,2025-07-20,Murajaah,Al-Fatihah,1,13,Lancar,Ustzh. Maryam
ST03519,S032,2025-07-22,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST03520,S032,2025-07-24,Murajaah,Al-Fatihah,1,13,Lancar,Ustzh. Maryam
ST03521,S032,2025-07-29,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST03522,S032,2025-07-31,Murajaah,Al-Baqarah,1,19,Lancar,Ustzh. Maryam
ST03523,S032,2025-08-04,Murajaah,Al-Baqarah,1,8,Perlu Diulang,Ustzh. Maryam
ST03524,S032,2025-08-07,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ustzh. Maryam
ST03525,S032,2025-08-09,Murajaah,Al-Baqarah,1,13,Lancar,Ustzh. Maryam
ST03526,S032,2025-08-10,Murajaah,Al-Fatihah,1,13,Lancar,Ustzh. Maryam
ST03527,S032,2025-08-13,Murajaah,Al-Fatihah,1,20,Lancar,Ustzh. Maryam
ST03528,S032,2025-08-14,Murajaah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST03529,S032,2025-08-19,Murajaah,Al-Fatihah,1,19,Lancar,Ustzh. Maryam
ST03530,S032,2025-08-20,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST03531,S032,2025-08-21,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST03532,S032,2025-08-23,Murajaah,Al-Fatihah,1,16,Kurang Lancar,Ustzh. Maryam
ST03533,S032,2025-08-25,Murajaah,Al-Baqarah,1,16,Lancar,Ustzh. Maryam
ST03534,S032,2025-08-26,Ziyadah,Al-Baqarah,1,1,Perlu Diulang,Ustzh. Maryam
ST03535,S032,2025-08-27,Murajaah,Al-Fatihah,1,9,Lancar,Ustzh. Maryam
ST03536,S032,2025-08-28,Murajaah,Al-Fatihah,1,11,Lancar,Ustzh. Maryam
ST03537,S032,2025-08-30,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST03538,S032,2025-08-31,Murajaah,Al-Fatihah,1,17,Lancar,Ustzh. Maryam
ST03539,S032,2025-09-01,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST03540,S032,2025-09-02,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST03541,S032,2025-09-03,Murajaah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST03542,S032,2025-09-04,Murajaah,Al-Baqarah,1,12,Lancar,Ustzh. Maryam
ST03543,S032,2025-09-06,Murajaah,Al-Baqarah,1,11,Lancar,Ustzh. Maryam
ST03544,S032,2025-09-07,Murajaah,Al-Baqarah,1,19,Kurang Lancar,Ustzh. Maryam
ST03545,S032,2025-09-08,Murajaah,Al-Fatihah,1,10,Lancar,Ustzh. Maryam
ST03546,S032,2025-09-10,Murajaah,Al-Baqarah,1,12,Lancar,Ustzh. Maryam
ST03547,S032,2025-09-11,Murajaah,Al-Fatihah,1,16,Lancar,Ustzh. Maryam
ST03548,S032,2025-09-13,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST03549,S032,2025-09-14,Murajaah,Al-Baqarah,1,8,Kurang Lancar,Ustzh. Maryam
ST03550,S032,2025-09-16,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST03551,S032,2025-09-17,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST03552,S032,2025-09-20,Murajaah,Al-Fatihah,1,10,Perlu Diulang,Ustzh. Maryam
ST03553,S032,2025-09-21,Murajaah,Al-Baqarah,1,18,Lancar,Ustzh. Maryam
ST03554,S032,2025-09-22,Murajaah,Al-Baqarah,1,11,Lancar,Ustzh. Maryam
ST03555,S032,2025-09-23,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ustzh. Maryam
ST03556,S032,2025-09-25,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST03557,S032,2025-09-27,Murajaah,Al-Baqarah,1,13,Lancar,Ustzh. Maryam
ST03558,S032,2025-09-30,Murajaah,Al-Baqarah,1,10,Kurang Lancar,Ustzh. Maryam
ST03559,S032,2025-10-01,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ustzh. Maryam
ST03560,S032,2025-10-02,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ustzh. Maryam
ST03561,S032,2025-10-05,Murajaah,Al-Baqarah,1,20,Lancar,Ustzh. Maryam
ST03562,S032,2025-10-07,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ustzh. Maryam
ST03563,S032,2025-10-08,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST03564,S032,2025-10-09,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ustzh. Maryam
ST03565,S032,2025-10-12,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ustzh. Maryam
ST03566,S032,2025-10-13,Murajaah,Al-Baqarah,1,10,Kurang Lancar,Ustzh. Maryam
ST03567,S032,2025-10-14,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST03568,S032,2025-10-16,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST03569,S032,2025-10-18,Murajaah,Al-Baqarah,1,16,Lancar,Ustzh. Maryam
ST03570,S032,2025-10-19,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST03571,S032,2025-10-20,Murajaah,Al-Baqarah,1,7,Lancar,Ustzh. Maryam
ST03572,S032,2025-10-22,Murajaah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST03573,S032,2025-10-23,Murajaah,Al-Baqarah,1,15,Lancar,Ustzh. Maryam
ST03574,S032,2025-10-25,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ustzh. Maryam
ST03575,S032,2025-10-27,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ustzh. Maryam
ST03576,S032,2025-10-28,Murajaah,Al-Baqarah,1,20,Lancar,Ustzh. Maryam
ST03577,S032,2025-10-29,Ziyadah,Al-Baqarah,1,1,Perlu Diulang,Ustzh. Maryam
ST03578,S032,2025-10-30,Murajaah,Al-Baqarah,1,18,Lancar,Ustzh. Maryam
ST03579,S032,2025-11-01,Murajaah,Al-Baqarah,1,6,Perlu Diulang,Ustzh. Maryam
ST03580,S032,2025-11-02,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST03581,S032,2025-11-03,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ustzh. Maryam
ST03582,S032,2025-11-04,Murajaah,Al-Baqarah,1,17,Kurang Lancar,Ustzh. Maryam
ST03583,S032,2025-11-05,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ustzh. Maryam
ST03584,S032,2025-11-06,Murajaah,Al-Baqarah,1,18,Lancar,Ustzh. Maryam
ST03585,S032,2025-11-08,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ustzh. Maryam
ST03586,S032,2025-11-09,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST03587,S032,2025-11-10,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST03588,S032,2025-11-12,Murajaah,Al-Baqarah,1,15,Lancar,Ustzh. Maryam
ST03589,S032,2025-11-13,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST03590,S032,2025-11-17,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST03591,S032,2025-11-18,Murajaah,Al-Fatihah,1,20,Kurang Lancar,Ustzh. Maryam
ST03592,S032,2025-11-19,Murajaah,Al-Baqarah,1,19,Lancar,Ustzh. Maryam
ST03593,S032,2025-11-20,Murajaah,Al-Baqarah,1,20,Lancar,Ustzh. Maryam
ST03594,S032,2025-11-22,Murajaah,Al-Baqarah,1,14,Lancar,Ustzh. Maryam
ST03595,S032,2025-11-23,Murajaah,Al-Baqarah,1,18,Perlu Diulang,Ustzh. Maryam
ST03596,S032,2025-11-24,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST03597,S032,2025-11-25,Murajaah,Al-Baqarah,1,20,Lancar,Ustzh. Maryam
ST03598,S032,2025-11-26,Murajaah,Al-Baqarah,1,18,Lancar,Ustzh. Maryam
ST03599,S032,2025-11-27,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST03600,S032,2025-11-29,Murajaah,Al-Baqarah,1,12,Lancar,Ustzh. Maryam
ST03601,S032,2025-11-30,Murajaah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST03602,S032,2025-12-01,Murajaah,Al-Baqarah,1,19,Kurang Lancar,Ustzh. Maryam
ST03603,S032,2025-12-02,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ustzh. Maryam
ST03604,S032,2025-12-03,Murajaah,Al-Baqarah,1,15,Lancar,Ustzh. Maryam
ST03605,S032,2025-12-06,Murajaah,Al-Baqarah,1,14,Kurang Lancar,Ustzh. Maryam
